WIN_NAME,win_nationalid,win_country_code,winner_id,name,bvdidnumber
engie deutschland gmbh,,de,467347,ENGIE Deutschland GmbH,DE5190621489
engie deutschland gmbh,,de,467347,ENGIE Deutschland GmbH,DE4050189112
engie energie nederland n.v.,,nl,467374,ENGIE Energie Nederland N.V.,NL05043978
engie energie nederland nv,,nl,467376,ENGIE Energie Nederland N.V.,NL05043978
engie energie services,,fr,467385,Engie Energie Services,FR552046955
engie home services,,,467538,Engie Home Services,FR301340584
engie home services sas,,fr,467560,Engie Home Services,FR301340584
engie home services — sas,30134058405144,fr,467563,Engie Home Services,FR301340584
engie romania s.a.,RO 13093222,ro,467649,Engie Romania S.A.,RO13093222
engie romania sa,,ro,467650,Engie Romania S.A.,RO13093222
engie sa,,be,467658,Engie SA,BE0472018331
engie services a.s.,35966289,sk,467677,ENGIE Services a.s.,SK35966289
engie servizi s.p.a,,it,467710,Engie Servizi S.P.A.,IT07149930583
engie servizi s.p.a.,,it,467712,Engie Servizi S.P.A.,IT07149930583
engie servizi spa,,it,467721,Engie Servizi S.P.A.,IT07149930583
engie supply holding uk limited,,uk,467788,Engie Supply Holding UK Limited,GB02706333
engine partners uk llp,,uk,467944,Engine Partners UK LLP,GBOC365812
engineering d.hub s.p.a.,,it,467981,Engineering D.Hub SPA,IT01899910242
engineering d.hub spa,,it,467986,Engineering D.Hub SPA,IT01899910242
engineering dhub spa,,it,467988,Engineering D.Hub SPA,IT01899910242
engineering ingegneria informatica s.p.a.,,it,468003,Engineering - Ingegneria Informatica - S.P.A.,IT00967720285
engineering ingegneria informatica spa,,,468025,Engineering - Ingegneria Informatica - S.P.A.,IT00967720285
engineering – ingegneria informatica s.p.a.,,it,468109,Engineering - Ingegneria Informatica - S.P.A.,IT00967720285
engineering.it spa,,it,468114,Engineering.It - S.P.A.,IT02180040541
enginsoft s.p.a.,,it,468119,Enginsoft S.P.A.,IT00599320223
enginsoft spa,,it,468120,Enginsoft S.P.A.,IT00599320223
englobe france,,fr,468239,Englobe France,FR408295012
eni deutschland gmbh,,de,468469,Eni Deutschland GmbH,DE8170318143
eni france sarl,,,468475,ENI France Sarl,FR969502004
eni fuel nord s.p.a.,,it,468482,ENI Fuel Nord S.P.A.,IT09286780151
eni fuel nord spa,,,468483,ENI Fuel Nord S.P.A.,IT09286780151
eni fuel s.p.a,,it,468485,ENI Fuel S.P.A.,IT02701740108
eni fuel s.p.a.,,,468486,ENI Fuel S.P.A.,IT02701740108
eni fuel spa,,,468488,ENI Fuel S.P.A.,IT02701740108
eni gas & power,,,468492,ENI GAS & Power,BE0476201605
eni gas & power france,,,468497,ENI GAS & Power France,FR451225692
eni gas power,,fr,468551,ENI GAS & Power,BE0476201605
eni gas power france,,fr,468552,ENI GAS & Power France,FR451225692
eni s.p.a.,,it,468579,ENI S.P.A.,IT00484960588
eni spa,,,468586,ENI S.P.A.,IT00484960588
eniig energi a/s,37827231,dk,468671,Eniig Energi A/S,DK37827231
eniro sentraali oy,,fi,468699,Eniro Sentraali Oy,FI17183018
enjoy wine & spirits ab,556457-7509,se,468722,Enjoy Wine & Spirits AB,SE5564577509
enki s.r.l.,,it,468732,Enki S.R.L.,IT02545140168
enki srl,,it,468735,Enki S.R.L.,IT02545140168
ennatuurlijk bv,,nl,468847,Ennatuurlijk B.V.,NL58955720
ennis & co,,ie,468865,"Ennis, Inc.",US750256410
ennova s.p.a.,,it,468887,Ennova S.P.A.,IT06049310961
enodis,,fr,468909,Enodis,FR348319013
enor,,is,468942,Enor Corp,US134454463L
enovacom,,fr,468979,Enovacom,FR443685573
enovacom sas,,,468983,Enovacom,FR443685573
enprom sp. z o.o.,,pl,469056,Enprom Sp. z o.o.,PL142614663
enrico colombo spa,,it,469168,Enrico Colombo S.P.A.,IT02052830029
enrique ortiz e hijos contratista de obras; sa,,es,469210,Enrique Ortiz E Hijos Contratista de Obras SA,ESA 3174455.00
enrique ortiz e hijos; contratista de obras; s.a.,,,469212,Enrique Ortiz E Hijos Contratista de Obras SA,ESA 3174455.00
"enrique tomas, sl",,es,469221,Enrique Tomas SL,ESB 59544957.00
enrobes toulouse sas,,fr,469233,Enrobes Toulouse,FR710802018
enset oy,,fi,469333,Enset Oy,FI19822653
ensio,,fr,469350,Ensio SAS,FR310505771
enstroga s.l.,,es,469403,Enstroga S.L.,ESB 57903825.00
ensys gmbh,,de,469414,Ensys GmbH,DE6070322673
ent a. girard,,fr,469418,ENT A Girard,FR572621712
entec,,uk,469519,"Entec Co.,Ltd",KR1747110024153
entega ag,,de,469544,Entega AG,DE6050081972
entega gmbh,,de,469555,ENTEGA GmbH,DE6050152518
entega medianet gmbh,,de,469558,ENTEGA Medianet GmbH,DE6050117433
entegris inc,,us,469565,Entegris INC,US411941551
entelgy consulting s.a,A83456202,es,469589,Entelgy Consulting SA,ESA 83456202.00
entelgy consulting s.a.,A83456202,es,469590,Entelgy Consulting SA,ESA 83456202.00
"entelgy consulting, sa",,es,469596,Entelgy Consulting SA,ESA 83456202.00
entelgy consulting. s.a.,,,469598,Entelgy Consulting SA,ESA 83456202.00
entelgy consulting; s.a.,,,469599,Entelgy Consulting SA,ESA 83456202.00
entelgy consulting; sa,,,469601,Entelgy Consulting SA,ESA 83456202.00
entelios ab,556478-6555,se,469618,Entelios AB,SE5564786555
entelios as,,no,469620,Entelios AS,NO819449392
enterprise autovermietung deutschland b.v. & co. kg,,de,469682,Enterprise Autovermietung Deutschland B.V. & Co. KG.,DE6070425377
enterprise holdings,,fr,469723,Enterprise Holdings INC,US149095224L
enterprise holdings france,,fr,469724,Enterprise Holdings France,FR318771995
enterprise managed services limited,,uk,469728,Enterprise Managed Services Limited,IE905653
enterprise managed services limited,,uk,469728,Enterprise Managed Services Limited,GB00889628
enterprise rent-a-car,,ie,469749,Enterprise Rent-A-Car,CA300087416L
enterprise rent-a-car uk limited,,uk,469754,Enterprise Rent-A-Car UK Limited,GB02946689
enterprise services italia s.r.l.,,it,469766,Enterprise Services Italia S.R.L.,IT00282140029
enterprise services italia srl,,it,469773,Enterprise Services Italia S.R.L.,IT00282140029
entiris,,be,469858,Entiris,BE0407841151
entis,,fr,469860,"Entis Co.,Ltd",KR1301110021658
entourage,,fr,469896,Entourage,FR777345539
entrack as,,no,469950,Entrack AS,NO998553199
entrade,,pl,469956,Entrade INC,US251095978
entrepose echafaudages,,fr,470089,Entrepose Echafaudages,FR389363110
entrepose echafaudages sas,,fr,470090,Entrepose Echafaudages,FR389363110
entreprise alm allain,,fr,470399,Entreprise ALM Allain,FR526380118
entreprise amica sa,,fr,470426,Entreprise Amica SA,FR302694922
entreprise bagot,,,470542,Entreprise Bagot,FR905741468
entreprise barde sud-ouest,,fr,470575,Entreprise Barde Sud-Ouest,FR330534652
entreprise barel et pelletier,,fr,470576,Entreprise Barel et Pelletier,FR392524898
entreprise bonglet,,,470715,Entreprise Bonglet,FR315434852
entreprise bourdarios,,,470747,Entreprise Bourdarios,FR847250602
entreprise bronzo,,,470807,Entreprise Bronzo,FR071800205
entreprise capraro et compagnie,,fr,470873,Entreprise Capraro et Compagnie,FR426680062
entreprise chazelle,,fr,470993,Entreprise Chazelle,FR664500477
entreprise cholton,,fr,471001,Entreprise Cholton,FR674501267
entreprise coiro,,fr,471050,Entreprise Coiro,FR959502139
entreprise cordier,,fr,471111,Entreprise Cordier,FR303321582
entreprise cuiller freres,,fr,471169,Entreprise Cuiller Freres,FR710500562
entreprise de reseaux et sources,,fr,471298,Entreprise de Reseaux et Sources,FR382473957
entreprise de travaux fayolle et fils,,fr,471322,Entreprise de Travaux Fayolle et Fils,FR501639165
entreprise de travaux fayolle et fils sas,,fr,471330,Entreprise de Travaux Fayolle et Fils,FR501639165
entreprise de travaux internationaux,,fr,471346,Entreprise de Travaux Internationaux,FR337924450
entreprise deldossi,,fr,471383,Entreprise Deldossi,FR305390585
entreprise dijonnaise,,fr,471444,Entreprise Dijonnaise,FR015851363
entreprise dubreuilh,,fr,471487,Entreprise Dubreuilh,FR611980046
entreprise fouchard,,fr,471769,Entreprise Fouchard,FR377730874
entreprise fouchard sas,,fr,471771,Entreprise Fouchard,FR377730874
entreprise gallego,,,471818,Entreprise Gallego,FR572780310
entreprise gayet sa,,fr,471857,Entreprise Gayet SA,FR301211736
entreprise generale leon grosse,,fr,471897,Entreprise Generale Leon Grosse,FR745420653
entreprise gibello,,fr,471922,Entreprise Gibello,FR301365268
entreprise guiban sa,,fr,472006,Entreprise Guiban SA,FR321933616
entreprise guy challancin,,,472023,Entreprise GUY Challancin,FR572053833
entreprise hubert rougeot meursault,,fr,472137,Entreprise Hubert Rougeot Meursault,FR516020138
entreprise hubert rougeot meursault sas,,fr,472139,Entreprise Hubert Rougeot Meursault,FR516020138
entreprise hydraulique et travaux publics,,fr,472152,Entreprise Hydraulique et Travaux Publics,FR439987280
entreprise jean lefebvre alsace,,fr,472290,Entreprise Jean Lefebvre Alsace,FR487541591
entreprise jean lefebvre est,,fr,472292,Entreprise Jean Lefebvre EST,FR487220030
entreprise jean lefebvre ile de france,,fr,472306,Entreprise Jean Lefebvre ILE de France,FR315474536
entreprise jean lefebvre lille flandres,,fr,472307,Entreprise Jean Lefebvre Lille Flandres,FR404164204
entreprise jean lefebvre lorraine,,fr,472311,Entreprise Jean Lefebvre Lorraine,FR479048860
entreprise jean lefebvre lorraine sas,,fr,472312,Entreprise Jean Lefebvre Lorraine,FR479048860
entreprise jean lefebvre nord,,,472322,Entreprise Jean Lefebvre Nord,FR404164014
entreprise jean lefebvre rhone alpes,,fr,472329,Entreprise Jean Lefebvre Rhone Alpes,FR487541609
entreprise jean negri et fils,,fr,472370,Entreprise Jean Negri et Fils,FR383421989
entreprise jean spada,,fr,472375,Entreprise Jean Spada,FR958804551
entreprise malezieux,,fr,472741,Entreprise Malezieux,FR321336141
entreprise malezieux sas,,fr,472743,Entreprise Malezieux,FR321336141
entreprise marc sa,,,472761,Entreprise Marc SA,FR636720120
entreprise marquet,,,472786,Entreprise Marquet,FR779104082
entreprise marquet sas,,fr,472788,Entreprise Marquet,FR779104082
entreprise maurice thivent sas,,fr,472821,Entreprise Maurice Thivent SAS,FR796820173
entreprise mauro,,fr,472824,Entreprise Mauro,FR311676910
entreprise mazet,,,472827,Entreprise Mazet,FR856200076
entreprise mazet sas,,fr,472830,Entreprise Mazet,FR856200076
entreprise midali freres,,fr,472897,Entreprise Midali Freres,FR057500902
entreprise miroux,,,472905,Entreprise Miroux,FR366200269
entreprise moos,,fr,472930,Entreprise Moos,FR304952153
entreprise moos sas,,fr,472932,Entreprise Moos,FR304952153
entreprise petit,,,473144,Entreprise Petit,FR784131641
entreprise philippe lassarat,,fr,473150,Entreprise Philippe Lassarat,FR355502295
entreprise pinto,,fr,473183,Entreprise Pinto,FR619200520
entreprise pitel,,fr,473191,Entreprise Pitel,FR552033672
entreprise sas jean lefebvre nord,,,473532,Entreprise Jean Lefebvre Nord,FR404164014
entreprise sde,,fr,473582,Entreprise SDE,FR494268469
entreprise villemonteil,,fr,474062,Entreprise Villemonteil,FR450873211
entreprise villemonteil,,fr,474062,Entreprise Villemonteil,FR322522434
entreprise vitse,,fr,474073,Entreprise Vitse,FR342614476
entreprises generales dherte,,be,474138,Entreprises Generales Dherte,BE0401818144
entreprises jacques delens,,be,474147,Entreprises Jacques Delens,BE0400471428
entreprises koeckelberg,,be,474155,Entreprises Koeckelberg,BE0401544861
entrust support services limited,,uk,474252,Entrust Support Services Limited,GB04440463
envac iberia s.a.,,es,474355,Envac Iberia SA,BR10978671000185
envac iberia s.a.,,es,474355,Envac Iberia SA,ESA 78779550.00
envac iberia sa,,,474356,Envac Iberia SA,BR10978671000185
envac iberia sa,,,474356,Envac Iberia SA,ESA 78779550.00
"envac iberia, s.a.",,es,474361,Envac Iberia SA,BR10978671000185
"envac iberia, s.a.",,es,474361,Envac Iberia SA,ESA 78779550.00
envac iberia; s.a.,,,474363,Envac Iberia SA,BR10978671000185
envac iberia; s.a.,,,474363,Envac Iberia SA,ESA 78779550.00
envea,,fr,474401,Envea,BE0832712930
envea,,fr,474401,Envea,FR313997223
envea sas,313 997 223 000 18,fr,474407,Envea,BE0832712930
envea sas,313 997 223 000 18,fr,474407,Envea,FR313997223
envelnor kuvert,,fr,474434,Envelnor Kuvert,FR419239629
envia mitteldeutsche energie ag,,,474512,envia Mitteldeutsche Energie AG,DE3030186764
envia tel gmbh,,de,474524,envia TEL GmbH,DE3150304478
envia tel gmbh,,de,474524,envia TEL GmbH,DE3050105341
envia; mitteldeutsche energie ag,,de,474526,envia Mitteldeutsche Energie AG,DE3030186764
envidan a/s,,dk,474549,Envidan A/S,DK18334305
envidan as,927 269 287,no,474552,Envidan A/S,DK18334305
"enviral, a.s.",36259233,sk,474697,"ENVIRAL, a.s.",SK36259233
enviral; a.s.,,cz,474699,"ENVIRAL, a.s.",SK36259233
enviro-conseil et travaux,39224493500020,fr,474748,Enviro-Conseil et Travaux,FR392244935
environment agency,,,474855,Environment Agency,GBML5129257
environment agency,,,474855,Environment Agency,GBML4144253
environment agency,,,474855,Environment Agency,GBML6414955
environment agency,,,474855,Environment Agency,GBML5742718
environment agency,,,474855,Environment Agency,GBML5732563
environment agency,,,474855,Environment Agency,GBML4252648
environmental protection engineering sa,,gr,474909,Environmental Protection Engineering S.A.,GR112543808000
environmental resources management limited,,uk,474916,Environmental Resources Management Limited,GB01014622
environnement sa,,,475010,Environnement SA,FR314818014
enviropac as,,no,475074,Enviropac AS,NO976714482
enviroprocess sweden ab,556275-2898,se,475099,Enviroprocess Sweden AB,SE5562752898
envirotherm gmbh,,de,475161,Envirotherm GmbH,DE5110261730
envirotherm gmbh,,de,475161,Envirotherm GmbH,DE6070388383
envirovent limited,,uk,475174,Envirovent Limited,GB06297061
envisan,,be,475185,Envisan,BE0448294111
envision,,uk,475220,"Envision Co.,Ltd",KR1101112753716
envision,,uk,475220,Envision INC,US131560049L
envision,,uk,475220,Envision,US123691133L
enwor - energie & wasser vor ort gmbh,,de,475351,enwor - energie & wasser vor ort GmbH,DE5010029165
enwor – energie & wasser vor ort gmbh,,de,475352,enwor - energie & wasser vor ort GmbH,DE5010029165
"enza, s.r.o.",36375918,sk,475378,"ENZA, s.r.o.",SK36375918
enza; s.r.o.,,sk,475380,"ENZA, s.r.o.",SK36375918
enzen global limited,,uk,475382,Enzen Global Limited,GB05704180
eol,,fr,475514,EOL,FR380937169
eol sas,,fr,475521,EOL,FR380937169
eolane douarnenez,,,475531,Eolane Douarnenez,FR751222100
eoly,,be,475569,Eoly,BE0864995025
eon,,,475580,"EON Co.,Ltd",KR1101112657166
eon energie deutschland gmbh,,de,475590,E.ON Energie Deutschland GmbH,DE8230463857
eon energie romania sa,,ro,475591,E.On Energie Romania SA,RO22043010
eon energy solutions limited,,uk,475594,E.On Energy Solutions Limited,GB03407430
eon mitte ag,,de,475605,E.ON Mitte AG,DE6150006295
eon mitte vertrieb gmbh,,de,475607,E.ON Mitte Vertrieb GmbH,DE6150374882
eon uk plc,,uk,475610,E.On UK PLC,GB02366970
eos,,fr,475622,EOS,FR480916071
eos contentia,0454.609.009,be,475638,EOS Contentia,FR348967332
eos france,,fr,475647,EOS France,FR488825217
eos imaging,,fr,475658,EOS Imaging,FR349694893
eos it management solutions,IE3269945SH,ie,475661,EOS IT Management Solutions Inc.,US291388991L
eos ltd.,,uk,475665,EOS,FR480916071
eos s.r.l.,,it,475669,EOS S.R.L.,IT10813301008
eos s.r.l.,,it,475669,EOS SRL,IT04246700282
eos srl,,it,475674,EOS S.R.L.,IT10813301008
eos srl,,it,475674,EOS SRL,IT04246700282
eowin,,fr,475694,Eowin,FR349617084
eowin sas,,fr,475696,Eowin,FR349617084
ep cargo; a.s.,,cz,475709,EP Cargo a.s.,CZ24721166
ep energy trading a.s.,,cz,475717,"EP ENERGY TRADING, a.s.",CZ27386643
ep energy trading; a.s.,,,475719,"EP ENERGY TRADING, a.s.",CZ27386643
epa,,,475843,EPA Ltd,KR1101111840514
epam systems gmbh,,de,475883,EPAM Systems GmbH,DE6070483379
epam systems netherlands b.v.,,nl,475884,EPAM Systems Netherlands B.V.,NL58048375
epassi payments oy,,fi,475901,ePassi Payments Oy,FI20907371
epc,,fr,475917,EPC,BE0836248777
epf,,fr,475992,E.P.F.,RU06057656
epi,,,476027,EPI,FR301209987
epi,,,476027,"EPI Co.,Ltd",KR1101113670026
epic,,us,476085,Epic LTD,CYC141156
epic communications limited,C.10865,mt,476090,Epic Communications Limited,MTC10865
"epidor, s.a.",A08189359,es,476136,Epidor SA,ESA 8189359.00
epiq systems ltd,5343223,uk,476193,Epiq Systems INC,US481056429
epiq systems ltd,5343223,uk,476193,"Epiq Systems, Ltd.",GB05343223
epiroc polska sp. z o.o.,,pl,476201,Epiroc Polska Sp. z o.o.,PL368098146
eplehuset as,,no,476504,Eplehuset AS,NO981642511
eplehuset norge as,,no,476505,Eplehuset Norge AS,NO986498192
epls,,fr,476507,Epls,FR334029063
epm,,,476519,EPM Corp.,JP6220001008972
epm s.r.l.,,,476537,E.P.M. S.R.L.,IT04731170637
epoka,,fr,476569,Epoka,FR437814858
epoke a/s,,dk,476572,Epoke A/S,DK14125345
epona,,,476582,Epona,FR443374947
eppendorf uk limited,,uk,476774,Eppendorf UK Limited,GB04153467
epredia,,it,476831,Epredia,GBML7358177
eproseed europe,,lu,476877,eProseed Europe,LULB96487
eps,,ie,476896,"Eps, Inc.",US164732067L
eps ltd,,ie,476923,"Eps, Inc.",US164732067L
eps s.p.a.,,it,476926,E.P.S. S.P.A.,IT08022111002
eps spa,,it,476929,E.P.S. S.P.A.,IT08022111002
epsys,,fr,477047,Epsys,FR316343441
eptisa servicios de ingenieria s.l,B85097962,es,477117,Eptisa Servicios de Ingenieria SL,ESB 85097962.00
eptisa servicios de ingenieria s.l.,,es,477119,Eptisa Servicios de Ingenieria SL,ESB 85097962.00
eptisa servicios de ingenieria sl,,es,477120,Eptisa Servicios de Ingenieria SL,ESB 85097962.00
"eptisa servicios de ingenieria, s.l.",B85097962,es,477122,Eptisa Servicios de Ingenieria SL,ESB 85097962.00
eptisa; servicios de ingenieria; s.l.,,,477167,Eptisa Servicios de Ingenieria SL,ESB 85097962.00
epur centre,,fr,477183,Epur Centre,FR687050369
epur centre sas,,fr,477187,Epur Centre,FR687050369
eqc group ab,,se,477245,Eqc Group AB,SE5568211089
eqiom,,fr,477255,Eqiom,FR377917067
equans,,be,477326,Equans,BE0425702910
equans,,be,477326,Equans,GBML261441
equans,,be,477326,Equans,GBML5606627
equans services,,be,477344,Equans Services,BE0402947797
equator,,uk,477384,Equator LLC,RU69185361
equifax,,uk,477423,Equifax INC,US580401110
equifax limited,,uk,477424,Equifax Limited,GB02425920
equifax ltd,,uk,477425,Equifax INC,US580401110
equimed,,,477458,"Equimed, Inc.",US251668112
equindus,,lu,477545,Equindus,FR458206778
equiniti,,uk,477553,Equiniti,GBML7288167
equiniti,,uk,477553,Equiniti,GBML7287034
equiniti ltd,,uk,477560,Equiniti,GBML7288167
equiniti ltd,,uk,477560,Equiniti,GBML7287034
equinix (netherlands) b.v.,,nl,477564,Equinix (Netherlands) B.V.,NL24429748
equinix (netherlands) bv,,nl,477565,Equinix (Netherlands) B.V.,NL24429748
equinix (spain) enterprises s.l.u.,B87439212,es,477567,Equinix (Spain) Enterprises SLU,ESB 87439212.00
equinox,,fr,477573,Equinox,BE0401956815
equip4work ltd.,,uk,477716,Equip4work LTD,GB05209361
equipements scientifiques,,,477865,Equipements Scientifiques,FR353579634
equipnor as,,no,477891,Equipnor AS,NO975995453
"equipos nucleares s.a., s.m.e.",,es,478011,Equipos Nucleares SA Sme.,ESA 28325520.00
"equmedia xl, s.l.",B81108334,es,478080,Equmedia XL SL,ESB 81108334.00
equus spol. s r.o.,,cz,478092,EQUUS spol. s r.o.,CZ44738056
er-ho bygg aktiebolag,556275-7897,se,478125,Er-Ho Bygg Aktiebolag,SE5562757897
er-t godis aktiebolag,556296-6118,se,478128,Er-T Godis Aktiebolag,SE5562966118
era,,,478142,ERA,RU40116936N
era,,,478142,Era,GBML4045899
era,,,478142,ERA,RU96059883
era a.s.,,cz,478146,ERA A/S,DK75007116
era a.s.,,cz,478146,ERA a.s.,CZ60916427
era biler a/s,,dk,478156,ERA Biler A/S,DK27436463
era sp. z o.o,,pl,478227,Era Sp. z o.o.,PL277435364
era sp. z o.o.,,,478228,Era Sp. z o.o.,PL277435364
era sp. z o.o.;,,pl,478270,Era Sp. z o.o.,PL277435364
era-pack s.r.o.,,cz,478296,ERA-PACK s.r.o.,CZ46507256
erb,,fr,478447,ERB CO INC,US126750914L
erbe elektromedizin gmbh,,de,478487,Erbe Elektromedizin GmbH,DE7270013559
erbet sp. z o.o.,,pl,478686,Erbet Sp. z o.o.,PL004405857
erbud industry centrum sp. z o.o.,,pl,478706,Erbud Industry Centrum Sp. z o.o.,PL470919880
erbud s.a,,pl,478752,Erbud S.A.,PL005728373
erbud s.a.,,,478753,Erbud S.A.,PL005728373
erbud sa,,pl,478762,Erbud S.A.,PL005728373
erc,,fr,478777,ERC INC,US150171081L
ercros s.a,A08000630,es,478841,"Ercros, S.A",HK0028316545
ercros s.a,A08000630,es,478841,"Ercros, SA",ESA 8000630.00
ercros sa,,,478842,"Ercros, S.A",HK0028316545
ercros sa,,,478842,"Ercros, SA",ESA 8000630.00
"ercros, s.a.",,es,478847,"Ercros, S.A",HK0028316545
"ercros, s.a.",,es,478847,"Ercros, SA",ESA 8000630.00
ercros; s.a.,,es,478849,"Ercros, S.A",HK0028316545
ercros; s.a.,,es,478849,"Ercros, SA",ESA 8000630.00
ercros; sa,,es,478851,"Ercros, S.A",HK0028316545
ercros; sa,,es,478851,"Ercros, SA",ESA 8000630.00
